data_pesquisa,id_empresa,rede,endereco_completo,codigo_categoria,id_produto,descricao,preco_regular,bairro,categoria
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896111422076,BISCOITO MAISENA -NINFA -350 GR,4.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896004009902,BISCOITO ROSCA COCO -PARATI -250 GR,4.49,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896045102440,CAFÉ A VÁCUO -3 CORAÇÕES -500 GR,27.9,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896035733449,CAFÉ A VÁCUO EXTRA FORTE -BOM JESUS -500 GR,29.9,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896089016215,CAFÉ A VÁCUO EXTRA FORTE -CABOCLO -500 GR,29.9,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896089029482,CAFÉ A VÁCUO EXTRA FORTE -CAFÉ DO PONTO -500 GR,37.9,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891021006934,CAFÉ A VÁCUO EXTRA FORTE -MELITTA -500 GR,29.98,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891340102232,CAFÉ A VÁCUO -ITAMARATY -500 GR,28.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891008116632,CAIXA DE BOMBOM -GAROTO -250 GR,16.79,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7622210596413,"CAIXA DE BOMBOM -LACTA -250,6 GR",11.9,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7622210575975,"CHOCOLATE BIS -LACTA -100,8 GR",5.69,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7622210572080,"CHOCOLATE BIS -LACTA -201,6 GR",10.79,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891000062661,COMPOSTO LÁCTEO LATA -NINHO FASES 1 -800 GR,49.9,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891000282809,COMPOSTO LÁCTEO LATA -NINHO FASES 3 -800 GR,49.9,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7898215151784,CREME DE LEITE -PIRACANJUBA -200 GR,3.69,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896184200076,ERVA MATE A VÁCUO -REGINA -1 KG,16.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7899171400025,FEIJÃO CARIOCA -PÉ VERMELHO -1 KG,6.19,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896102503708,KETCHUP -HEINZ -397 GR,11.9,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891150027848,KETCHUP -HELLMANNS -380 GR,10.98,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891031409404,KETCHUP -HEMMER -320 GR,9.79,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,2.0,7891000253182,CREME DE LEITE ZERO LACTOSE -NESTLE -200 GR,6.49,Pilarzinho,Bebidas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,2.0,7896534403102,FARINHA DE TRIGO INTEGRAL -VENTURELLI -1 KG,5.19,Pilarzinho,Bebidas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896275970970,IOGURTE INTEGRAL -FRIMESA -165 GR,2.69,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,7.0,7896404600587,DETERGENTE LÍQUIDO -GIRANDO SOL -500 ML,2.59,Pilarzinho,Utilidades
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,,7896098900253,DETERGENTE LÍQUIDO -YPE -500 ML,2.49,Pilarzinho,
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7898172660107,CACHAÇA -JAMEL -968 ML,15.9,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7896002110921,CACHAÇA -PIRASSUNUNGA 51 -965 ML,19.99,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7896002100014,CACHAÇA -PIRASSUNUNGA 51 -965 ML,12.9,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7896050200124,CACHAÇA -VELHO BARREIRO -910 ML,17.99,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7891991000796,CERVEJA -ANTÁRTICA -350 ML,3.39,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7891149010509,CERVEJA -BRAHMA -350 ML,3.69,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,78935495,CERVEJA -HEINEKEN -250 ML,5.49,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7897395020101,CERVEJA -ITAIPAVA -350 ML,2.99,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7896045512317,CERVEJA -KAISER -350 ML,2.69,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7891991015493,CERVEJA ORIGINAL -ANTÁRTICA -350 ML,4.19,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7891149200504,CERVEJA -SKOL -350 ML,3.39,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7891991010023,CERVEJA SUBZERO -ANTÁRTICA -350 ML,3.39,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7896045506040,CERVEJA ZERO ÁLCOOL -HEINEKEN -350 ML,6.99,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7897395040390,CERVEJA ZERO ÁLCOOL -ITAIPAVA -350 ML,3.99,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7896080001401,CONHAQUE -DOMECQ -1 LITRO,52.9,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7896023080487,CONHAQUE -PRESIDENTE -900 ML,17.99,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891331008352,BARRA DE CEREAIS C/ COBERTURA -NUTRY -66 GR,5.09,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7899659901041,EXTRATO DE TOMATE -BONARE -300 GR,2.79,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896115400025,FARINHA DE TRIGO -GUTH -1 KG,3.29,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896115400018,FARINHA DE TRIGO -GUTH -5 KG,13.79,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896111421895,BISCOITO CREAM CRACKER -NINFA -370 GR,3.88,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896104802892,DOCE DE FRUTAS -RITTER -400 GR,11.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896508200027,AÇÚCAR CRISTAL -ALTO ALEGRE -2 KG,6.59,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896267004201,ARROZ POLIDO -BURITI -1 KG,4.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896534400200,FARINHA DE TRIGO -VENTURELLI -1 KG,5.19,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896534401122,FARINHA DE TRIGO -VENTURELLI -5 KG,21.9,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,6.0,7891528030142,CREME DENTAL -SORRISO -90 GR,4.99,Pilarzinho,Limpeza
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,6.0,7891024132128,CREME DENTAL -COLGATE -90 GR,5.99,Pilarzinho,Limpeza
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896275980962,BEBIDA LÁCTEA SABOR CHOCOLATE -FRIMESA -200 ML,1.79,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891962054100,BISCOITO COOKIES -BAUDUCCO -100 GR,4.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896018209251,BISCOITO PÃO DE MEL COM COBERTURA BANDEJA -BARION -90 GR,3.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,2.0,7896569405492,CREME DE LEITE ZERO LACTOSE -LIDER -200 GR,5.99,Pilarzinho,Bebidas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,2.0,7896115414015,FARINHA DE TRIGO INTEGRAL -GUTH -1 KG,4.99,Pilarzinho,Bebidas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7891527072303,"CARNE MOIDA, DE FRANGO -COPACOL -400 GR",10.99,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,,7896045103003,CAFÉ SOLUVEL GRANULADO -3 CORACOES -40 GR,6.99,Pilarzinho,
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,,7898007290196,FEIJÃO CARIOCA -PONTAROLLO -1 KG,6.19,Pilarzinho,
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7891000252819,IOGURTE SACHÊ -CHAMYTO -100 GR,3.99,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,7.0,7891150064331,SABÃO EM PÓ LAVAGEM PERFEITA CAIXA  -OMO -1.6 KG,27.99,Pilarzinho,Utilidades
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7891527069365,POSTA DE TILÁPIA CONGELADA -COPACOL -800 GR,26.99,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7892300022614,MISTURA INSTANTÂNEA PARA POLENTA  -SINHA -500 GR,2.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896256600551,QUEIJO PRATO Fatiado -TIROL -150 GR,9.49,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896256601275,MANTEIGA PRIMEIRA QUALIDADE COM SAL  -TIROL -200 GR,10.99,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,2.0,7896256603996,IOGURTE ZERO LACTOSE  -TIROL -830 GR,10.99,Pilarzinho,Bebidas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896275900953,PRESUNTO COZIDO FATIADO   -FRIMESA -200 GR,7.98,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896275910112,LINGUIÇA TOSCANA CONGELADA -FRIMESA -1 KG,19.99,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896275960896,LEITE CONDENSADO  -FRIMESA -395 GR,6.79,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,,7896275970406,QUEIJO PETIT SUISSE -FRIMINHO -360 GR,6.99,Pilarzinho,
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896275970574,LEITE EM PÓ INTEGRAL SACHE -FRIMESA -400 GR,15.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896275970789,IOGURTE POLPA BANDEJA MIX FRUTAS -FRIMESA -540 GR,6.95,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896275981952,MANTEIGA EXTRA SEM SAL  -FRIMESA -200 GR,12.99,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896279600538,ÓLEO DE SOJA  -COAMO -900 ML,5.89,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896931614149,"SUCO INTEGRAL SABORES -CAMPO LARGO -1,35 ML",19.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891962053189,TORRADA -BAUDUCCO -142 GR,5.49,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,2.0,7896256605457,MANTEIGA PRIMEIRA QUALIDADE C/ SAL 0% LACTOSE  -TIROL -200 GR,12.99,Pilarzinho,Bebidas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896256604962,LEITE CONDENSADO SEMIDESNATADO -TIROL -395 GR,5.79,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7894000050034,MAIONESE -HELLMANNS -500 GR,12.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,6.0,7891024035047,SABONETE ANTIBACTERIANO -PROTEX -85 GR,4.29,Pilarzinho,Limpeza
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,6.0,7891024174210,SHAMPOO  -PALMOLIVE -350 ML,9.99,Pilarzinho,Limpeza
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,7.0,7896098905906,SABÃO EM BARRA 5X180 -YPE -900 GR,15.99,Pilarzinho,Utilidades
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896275960193,REQUEIJÃO CREMOSO -FRIMESA -200 GR,9.99,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896275920265,SALSICHA TIPO VIENA -FRIMESA -420 GR,10.89,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,7.0,7891035210006,MULTIUSO ORIGINAL -VEJA -500 ML,5.99,Pilarzinho,Utilidades
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896022200213,MACARRÃO C/ OVOS PENA -RENATA -500 GR,4.39,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896275920838,MORTADELA -FRIMESA -200 GR,6.49,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896100501829,"SUCO INTEGRAL UVA -ALIANÇA -1,5 LITRO",24.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7898215152002,LEITE CONDENSADO SEMIDESNATADO -PIRACANJUBA -395 GR,6.49,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896256600223,LEITE LONGA VIDA INTEGRAL  -TIROL -1 LITRO,5.19,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,2.0,7896256601824,LEITE SEMIDESNATADO ZERO LACTOSE  -TIROL -1 LITRO,5.39,Pilarzinho,Bebidas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7898247780297,ÓLEO DE SOJA -VITALIV -900 ML,6.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896022200282,MACARRÃO C/ OVOS ESPAGUETE  -RENATA -500 GR,5.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896256600018,LEITE PASTEURIZADO INTEGRAL -TIROL -1 LITRO,5.99,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896256604931,LEITE EM PO INTEGRAL INSTANTÂNEO  -TIROL -400 GR,16.9,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896256600544,QUEIJO MUSSARELA Fatiado -TIROL -150 GR,9.49,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896256605471,MANTEIGA PRIMEIRA QUALIDADE COM SAL  -TIROL -200 GR,10.99,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,2.0,7896256605464,MANTEIGA PRIMEIRA QUALIDADE S/ SAL 0% LACTOSE -TIROL -200 GR,12.99,Pilarzinho,Bebidas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7896275920593,MORTADELA -FRIMESA -500 GR,6.99,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7897001010014,ÓLEO DE SOJA  -COCAMAR -900 ML,6.69,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,6.0,7896104996393,PAPEL HIGIÊNICO C/ 12 UNIDADES 30M -MILI -1 PCTE,18.9,Pilarzinho,Limpeza
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7898080640413,LEITE CONDENSADO -ITALAC -395 GR,5.79,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891000065440,LEITE CONDENSADO SEMIDESNATADO -NESTLE -395 GR,8.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896275970635,LEITE DESNATADO -FRIMESA -1 LITRO,5.79,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7898215152439,LEITE EM PÓ INTEGRAL SACHE -PIRACANJUBA -400 GR,16.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896275970611,LEITE LONGA VIDA INTEGRAL -FRIMESA -1 LITRO,4.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7898215157403,LEITE LONGA VIDA INTEGRAL -NINHO -1 LITRO,5.69,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891031412176,MAIONESE -HEMMER -500 GR,9.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896036099759,MAIONESE -LIZA -450 GR,9.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896102584998,MAIONESE -QUERO -495 GR,9.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891150081208,MAIONESE SQUEEZE -HELLMANNS -750 GR,16.9,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896036099988,MOLHO DE TOMATE SACHÊ -POMAROLA -300 GR,3.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896292333000,MOLHO DE TOMATE SACHÊ -PREDILECTA -300 GR,1.69,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896102501872,MOLHO DE TOMATE SACHÊ -QUERO -300 GR,2.59,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896036090244,ÓLEO DE SOJA -LIZA -900 ML,7.19,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891031112120,PEPINO AGRIDOCE RODELA -HEMMER -440 GR,19.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896027910018,SAL REFINADO -DIANA -1 KG,2.59,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7891167021075,SARDINHA MOLHO DE TOMATE PICANTE -GOMES COSTA -125 GR,6.49,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7897195981480,"SUCO INTEGRAL LARANJA -LIFE -1,7 LITRO",21.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7898953148169,SUCO LARANJA -PRATS -900 ML,19.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7898553442946,SUCO MAÇÃ INTEGRAL -NATURAL ONE -900 ML,18.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7896000530325,SUCO NÉCTAR SABORES -MARGUARY -1 LITRO,8.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,1.0,7898341430098,SUCO SABORES -DEL VALLE -1 LITRO,9.99,Pilarzinho,Alimentos
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,2.0,7896294901993,LEITE LONGA VIDA ZERO LACTOSE -TIROL -1 LITRO,5.79,Pilarzinho,Bebidas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7894904571956,MARGARINA COM SAL -DORIANA -500 GR,5.69,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7891012052606,MARGARINA COM SAL -DORIANA -500 GR,5.69,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,5.0,7893000394209,MARGARINA COM SAL -QUALY -500 GR,7.99,Pilarzinho,Açougue
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7891125064038,CACHAÇA -BACARDI -980 ML,49.9,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7896188400540,REFRIGERANTE -CINI -500 ML,2.59,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7894900027013,REFRIGERANTE -COCA COLA -2 LITRO,11.29,Pilarzinho,Bebidas alcoólicas
2025-08-01,94,condor,Rua Amaury Lange Silvério 1130 - Pilarzinho - Curitiba/PR,9.0,7892840800246,REFRIGERANTE COCA COLA -PEPSI -2 LITRO,7.49,Pilarzinho,Bebidas alcoólicas
