data_pesquisa;id_empresa;rede;endereco_completo;codigo_categoria;id_produto;descricao;preco_regular;preco_atacado;preco_atacado_qtd;preco_promocao;preco_fidelidade
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;5;7894904571956;MARGARINA COM SAL -DORIANA -500 GR;8.59;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;5;7891012052606;MARGARINA COM SAL -DORIANA -500 GR;8.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;5;7893000394209;MARGARINA COM SAL -QUALY -500 GR;6.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7891125064038;CACHAÇA -BACARDI -980 ML;56.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7896188400540;REFRIGERANTE -CINI -500 ML;3.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7894900027013;REFRIGERANTE -COCA COLA -2 LITRO;10.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7892840800246;REFRIGERANTE COCA COLA -PEPSI -2 LITRO;9.50;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7894900701609;REFRIGERANTE -COCA COLA SEM AÇÚCAR -600 ML;5.59;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7891991001342;REFRIGERANTE GUARANÁ -ANTÁRTICA -2 LITRO;8.59;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7896188403077;REFRIGERANTE GUARANÁ -CINI -2 LITRO;7.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7894900681246;REFRIGERANTE -SPRITE -600 ML;5.45;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7896023081545;VINHO BRANCO SUAVE -CHALISE -750 ML;12.98;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7798081661939;VINHO MALBAC -GATO NEGRO -750 ML;49.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7790314005947;VINHO TINTO ARGENTINO -TORO -750 ML;42.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7790240017045;VINHO TINTO ARGENTINO -TRAPICHE -750 ML;49.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7804320087016;VINHO TINTO CHILENO -CASILLERO -750 ML;54.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7808725405567;VINHO TINTO CHILENO -CHILANO -750 ML;20.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7804300003234;VINHO TINTO CHILENO -SANTA HELENA -750 ML;45.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7896931611353;VINHO TINTO SECO -CAMPO LARGO -750 ML;19.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7730931130707;VINHO TINTO SECO -GERMAIN -750 ML;18.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7891141021374;VINHO TINTO SECO -MARCUS JAMES -750 ML;22.96;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7891141004254;VINHO TINTO SECO -SANGUE DE BOI -750 ML;14.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7896931615092;VINHO TINTO SUAVE -RIO GRANDE -750 ML;17.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;9;7898922047646;VINHO TINTO SUAVE -TOMIO -750 ML;42.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;1;7896041171730;PÊSSEGOS EM CALDA -ODERICH -450 GR;15.49;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;5;7894904271504;MARGARINA COM SAL -CREMOSY -250 GR;3.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;6;7896026800709;PAPEL HIGIÊNICO C/ 12 UNIDADES 30M -DUETTO -1 PCTE;20.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;6;7896026800990;PAPEL HIGIÊNICO C/ 12 UNIDADES 30M -DUETTO VELVET -1 PCTE;24.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;1;7896232115680;MACARRÃO C/ OVOS PARAFUSO -JOIA -500 GR;3.55;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;1;7896232115697;MACARRÃO C/ OVOS PENNE -JOIA -500 GR;3.55;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;1;7896931615863;SUCO INTEGRAL SABORES -CAMPO LARGO -1,35 ML;18.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;1;7899916917174;SUCO LARANJA E MAÇÃ -NATURAL ONE -2 LITRO;19.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;1;7896232115703;MACARRÃO C/ OVOS CONCHINHA -JOIA -500 GR;3.55;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;1;7896022201890;MACARRÃO INSTANTÂNEO -RENATA -85 GR;1.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;1;7896114901738;SARDINHA EM ÓLEO COMESTÍVEL -PESCADOR -125 GR;4.59;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;1;7899659901096;MOLHO DE TOMATE SACHÊ -BONARE -300 GR;3.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;5;7896295384375;POSTA DE TILÁPIA CONGELADA -C.VALE -800 GR;26.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;4;7898904874307;PÃO FATIADO INTEGRAL -PANUTRIR -450 GR;8.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;7;7896098900741;SABÃO EM PÓ CAIXA -TIXAN -1 KG;11.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;1;7896232115093;SOPÃO SABORES -JÓIA -200 GR;6.59;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;5;7896275970529;IOGURTE INTEGRAL -FRIMESA -170 GR;2.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;5;7896294902273;QUEIJO MUSSARELA Fatiado -TIROL -300 GR;15.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;7;7896061920202;TOALHA PAPEL FOLHA DUPLA -KITCHEN -1 PCTE;5.59;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;;7896181701293;PAÇOCA TIPO ROLHA -DACOLONIA -210 GR;7.99;0.00;0;0.00;0.00
2025-07-31;56;Festval;Rua Brigadeiro Franco 641 - Mercês - Curitiba/PR;;7896775100136;TORRONE -GUIMARAES -25 GR;2.29;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;3;705632986134;CHAMPIGNON FATIADO  -NATURELE -100 GR;6.89;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;3;705632986165;CHAMPIGNON INTEIRO  -NATURELE -100 GR;6.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7622210641151;BISCOITO SALGADO PARA LANCHE  -CLUB SOCIAL -144 GR;5.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891962015620;BOLINHO RECHEADO SABORES  -BAUDUCCO -40 GR;1.69;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891962035529;BISCOITO WAFER  -VISCONTI -120 GR;2.69;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;7;7896001004504;ESPONJA DUPLA FACE  -ESFREBOM -1 UN;2.89;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896016700149;CAFÉ A VÁCUO EXTRA FORTE -ALVORADA -500 GR;27.95;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;2;7896038350056;FARINHA DE ARROZ -URBANO -1 KG;9.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896058506105;BALA DE GOMA SORTIDOS GOMETS UNIDADE -DORI -32 GR;1.89;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896256600780;CREME DE LEITE -TIROL -200 GR;2.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;;7896256603170;BEBIDA LÁCTEA Garrafa -TIROL -830 GR;7.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;5;7896275921101;BANHA SUÍNA USO CULINÁRIO -FRIMESA -450 GR;6.89;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896275970857;DOCE DE LEITE  -FRIMESA -400 GR;9.79;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896279600088;FARINHA DE TRIGO -COAMO -5 KG;15.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896279600354;FARINHA DE TRIGO -COAMO -1 KG;3.69;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896419431053;FARINHA DE TRIGO  -ANACONDA -5 KG;16.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896009301131;ATUM RALADO -COQUEIRO -170 GR;7.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;6;7896085873706;CREME DE HIDRATAÇÃO -NAZCA ORIGEM -1 KG;9.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896534402938;AÇÚCAR CRISTAL  -GLOBO -5 KG;17.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896534404154;AÇÚCAR REFINADO  -GLOBO -1KG;3.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896894900013;AÇÚCAR REFINADO  -CARAVELAS -1 KG;3.79;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896894900037;AÇÚCAR REFINADO  -CARAVELAS -5 KG;16.90;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896256602111;BEBIDA LÁCTEA CHOCOLATE -SHOWKINHO -200 ML;1.05;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896038306053;ARROZ PARBOILIZADO -URBANO -1 KG;4.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896038306039;ARROZ PARBOILIZADO -URBANO -5 KG;22.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896038321056;ARROZ POLIDO  -TIO URBANO -1 KG;5.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896038321032;ARROZ POLIDO  -TIO URBANO -5 KG;24.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891000325131;CAIXA DE BOMBOM -NESTLE -251 GR;13.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896019112116;CAFÉ A VÁCUO -DAMASCO -500 GR;28.90;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896273900313;FEIJÃO CARIOCA -CALDO BOM -1 KG;6.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7898171400049;FEIJÃO PRETO -PÉ VERMELHO -1 KG;3.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;7;7891022638004;DETERGENTE LÍQUIDO  -LIMPOL -500 ML;2.38;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;4;7891962063874;PÃO BISNAGUINHA ORIGINAL -BAUDUCCO -260 GR;7.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;5;7896295388489;FRANGO A PASSARINHO -C. VALE -1 KG;10.97;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896275960575;CREME DE LEITE -FRIMESA -200 GR;3.79;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896363400013;FARINHA DE MILHO BRANCA -CAMPO LARGO -1 KG;9.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;5;7896295330235;STEAK DE FRANGO EMPANADO  -C. VALE -100 GR;1.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896412819247;FARINHA DE TRIGO -ORQUÍDEA -5 GR;17.90;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7790070218216;AZEITE DE OLIVA EXTRA VIRGEM -COCINERO -500 ML;29.19;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;2;7896419438014;FARINHA DE TRIGO INTEGRAL -ANACONDA -1 KG;4.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;5;7896256604924;BEBIDA LÁCTEA Bandeja -TIROL -480 GR;3.09;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896419431015;FARINHA DE TRIGO ESPECIAL  -ANACONDA -1 KG;4.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;7;7891021001946;FILTRO DE PAPEL PARA CAFÉ N103 30 UNIDADES   -MELITTA -1 PCTE;3.75;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7892840819507;ACHOCOLATADO EM PÓ POTE -TODDY -370 GR;10.89;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896089011357;CAFÉ A VÁCUO -PILÃO -500 GR;34.90;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896045110582;ACHOCOLATADO EM PÓ POTE -CHOCOLATTO -370 GR;9.89;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;2;7896292001084;ACHOCOLATADO EM PO ZERO AÇÚCAR  -NEW CHOCO -210 GR;20.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7892840819170;ACHOCOLATADO EM PÓ POTE -TODDY -750 GR;19.89;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896005804391;ACHOCOLATADO EM PÓ SACHÊ -3 CORAÇÕES -300 GR;7.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896224836098;ACHOCOLATADO EM PÓ SACHÊ -3 CORAÇÕES -700 GR;16.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891000265505;ACHOCOLATADO EM PÓ SACHÊ -NESCAU -1,02 KG;28.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7892840819774;ACHOCOLATADO EM PÓ SACHÊ -TODDY -300 GR;8.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891959014612;AÇÚCAR CRISTAL -UNIÃO -1 KG;4.39;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891959009922;AÇÚCAR CRISTAL -UNIÃO -5 KG;19.79;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896534402914;AÇÚCAR REFINADO EXTRA FINO -GLOBO -5 KG;18.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891910008353;AÇÚCAR REFINADO -UNIÃO -5 KG;23.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7898944548015;ÁGUA MINERAL -CRYSTAL -510 ML;1.15;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7898912374011;ÁGUA MINERAL -FONT LIFE -510 ML;1.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896262500050;ÁGUA MINERAL -OURO FINO -500 ML;1.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896267000128;ARROZ PARBOILIZADO -BURITI -1 KG;3.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896267000135;ARROZ PARBOILIZADO -BURITI -5 KG;17.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896290300332;ARROZ PARBOILIZADO -PRATO FINO -5 KG;27.88;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896267004102;ARROZ POLIDO -BURITI -5 KG;22.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896006711155;ARROZ POLIDO -CAMIL -5 KG;34.90;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896290300189;ARROZ POLIDO -PRATO FINO -1 KG;7.35;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896290300011;ARROZ POLIDO -PRATO FINO -5 KG;32.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7893500020158;ARROZ POLIDO -TIO JOÃO -5 KG;33.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896038355037;ARROZ POLIDO -URBANO -5 KG;26.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896183903596;ARROZ POLIDO -ZAELI -5 KG;24.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891167011717;ATUM SOLIDO AO ÓLEO -GOMES COSTA -170 GR;10.69;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891097012952;BEBIDA LÁCTEA SABOR CHOCOLATE -CHOCO-MILK -1 LITRO;9.39;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891097013355;BEBIDA LÁCTEA SABOR CHOCOLATE -CHOCO-MILK -200 ML;2.19;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896275970055;BEBIDA LÁCTEA SABOR CHOCOLATE -FRIMESA -1 LITRO;6.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891000359822;BEBIDA LÁCTEA SABOR CHOCOLATE -NESCAU -180 ML;2.67;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7898215152880;BEBIDA LÁCTEA SABOR CHOCOLATE -PIRAKIDS -200 ML;2.85;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896256602104;BEBIDA LÁCTEA SABOR CHOCOLATE -SHOWKINHO -1 LITRO;4.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896256600605;BEBIDA LÁCTEA SABOR CHOCOLATE -TIROLZINHO -200 ML;1.59;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896022086862;BISCOITO ÁGUA E SAL -ISABELA -350 GR;5.09;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896022086909;BISCOITO CREAM CRACKER -ISABELA -350 GR;5.09;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896022205867;BISCOITO CREAM CRACKER -TODESCHINI -360 GR;3.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896022086831;BISCOITO DE LEITE -ISABELA -350 GR;4.89;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896022086787;BISCOITO MAISENA -ISABELA -350 GR;4.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896003738520;BISCOITO MAISENA -MARILAN -350 GR;4.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896111422076;BISCOITO MAISENA -NINFA -350 GR;4.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896004009902;BISCOITO ROSCA COCO -PARATI -250 GR;4.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896045102440;CAFÉ A VÁCUO -3 CORAÇÕES -500 GR;29.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896035733449;CAFÉ A VÁCUO EXTRA FORTE -BOM JESUS -500 GR;29.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896089016215;CAFÉ A VÁCUO EXTRA FORTE -CABOCLO -500 GR;27.98;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896089029482;CAFÉ A VÁCUO EXTRA FORTE -CAFÉ DO PONTO -500 GR;37.90;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891021006934;CAFÉ A VÁCUO EXTRA FORTE -MELITTA -500 GR;29.90;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891008116632;CAIXA DE BOMBOM -GAROTO -250 GR;16.79;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7622210596413;CAIXA DE BOMBOM -LACTA -250,6 GR;11.90;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896363400068;CANJICA DE MILHO BRANCA -CAMPO LARGO -500 GR;7.99;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7622210575975;CHOCOLATE BIS -LACTA -100,8 GR;5.49;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7622210572080;CHOCOLATE BIS -LACTA -201,6 GR;10.89;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891000255544;COMPOSTO LÁCTEO LATA -NESTONUTRI -800 GR;57.90;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7891000062661;COMPOSTO LÁCTEO LATA -NINHO FASES 1 -800 GR;52.90;0.00;0;0.00;0.00
2025-07-31;109;Condor;Rua João Alencar Guimarães, 2126 - Curitiba/PR;1;7896569400848;CREME DE LEITE -LIDER -200 GR;3.19;0.00;0;0.00;0.00
